,Unnamed: 0,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,zipcode,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,security_deposit,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
193,193,0.0,6,1.0,1.0,78751.0,1,2,2,1.5,1.0,2.0,1,60,,35.0,26,56,86,361,14,93.0,0,3,0,0
194,194,0.0,6,1.0,1.0,78751.0,0,2,4,1.0,1.0,2.0,3,300,,,30,60,90,365,0,,0,1,0,0
195,195,0.0,6,1.0,1.0,78751.0,1,2,2,1.5,1.0,1.0,2,60,,35.0,26,56,86,361,12,92.0,0,3,0,0
196,196,0.0,3,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,185,,,0,0,0,0,0,,0,1,0,0
197,197,0.0,2,1.0,0.0,78751.0,1,2,3,,1.0,,0,200,,,30,60,90,365,0,,0,1,0,0
198,198,0.0,3,1.0,0.0,78751.0,0,2,2,1.0,1.0,1.0,0,85,,,27,57,87,177,0,,1,1,0,0
199,199,0.0,3,1.0,0.0,78751.0,1,2,5,1.0,1.0,3.0,3,210,"2,000.00 ",,30,60,90,365,1,100.0,0,3,0,0
200,200,0.0,4,1.0,0.0,78751.0,0,3,3,1.0,2.0,2.0,3,90,500.00 ,45.0,3,23,41,316,4,100.0,1,1,0,0
201,201,0.0,7,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,3,35,,,10,10,33,33,0,,0,1,0,0
202,202,0.0,7,1.0,1.0,78751.0,1,3,4,1.0,1.0,2.0,3,115,300.00 ,60.0,11,36,64,213,3,100.0,0,2,0,0
203,203,0.0,4,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,2,75,,,0,20,50,139,0,,0,1,0,0
204,204,0.0,3,1.0,1.0,78751.0,1,2,1,1.0,1.0,1.0,2,30,100.00 ,,0,0,0,0,0,,0,3,0,0
205,205,1.0,5,1.0,1.0,78751.0,1,3,3,1.0,1.0,2.0,2,86,,35.0,4,8,26,26,71,98.0,0,3,0,0
206,206,0.0,5,1.0,1.0,78751.0,1,3,2,1.0,0.0,1.0,2,82,150.00 ,20.0,0,0,3,3,16,96.0,0,2,0,0
207,207,1.0,5,1.0,1.0,78751.0,0,3,3,1.0,0.0,1.0,3,85,500.00 ,,9,25,53,53,101,99.0,1,2,0,0
208,208,0.0,3,1.0,0.0,78751.0,0,2,3,1.0,1.0,1.0,0,80,200.00 ,10.0,20,50,80,170,7,100.0,0,2,0,0
209,209,0.0,3,1.0,0.0,78751.0,1,2,6,,1.0,,0,400,,,30,60,90,365,0,,0,1,0,0
210,210,0.0,3,1.0,1.0,78751.0,1,2,4,2.0,1.0,2.0,3,500,,,0,0,0,0,0,,0,1,0,0
211,211,1.0,5,1.0,1.0,78751.0,0,2,2,1.0,1.0,1.0,3,55,,75.0,29,59,89,89,2,100.0,0,2,0,0
212,212,0.0,4,1.0,0.0,78751.0,0,2,1,1.0,1.0,1.0,3,50,,35.0,12,12,34,107,0,,0,1,0,0
213,213,0.0,2,1.0,0.0,78751.0,1,2,3,1.0,1.0,2.0,3,59,100.00 ,30.0,0,0,0,247,1,100.0,0,3,0,0
214,214,0.0,4,1.0,1.0,78751.0,1,3,3,1.0,1.0,3.0,2,85,,35.0,12,32,62,152,79,94.0,1,3,0,0
215,215,0.0,1,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,99,,,29,59,89,179,0,,0,1,0,0
216,216,0.0,5,1.0,1.0,78705.0,1,3,6,1.0,2.0,2.0,3,300,,100.0,30,60,90,365,1,,0,1,0,0
217,217,1.0,5,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,2,52,,,19,49,79,354,5,100.0,0,1,1,0
218,218,0.0,4,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,3,55,,10.0,0,20,50,50,15,92.0,0,2,0,0
219,219,0.0,2,1.0,0.0,78751.0,0,2,2,1.0,1.0,1.0,2,60,100.00 ,10.0,0,0,10,242,1,,0,1,0,0
220,220,0.0,2,1.0,0.0,78751.0,1,2,4,1.0,1.0,2.0,3,200,,,0,0,0,0,0,,0,1,0,0
221,221,0.0,5,1.0,1.0,78751.0,0,2,3,1.0,1.0,1.0,3,55,,,16,46,76,351,0,,0,1,0,0
222,222,0.0,3,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,75,,,9,39,69,159,9,96.0,0,1,0,0
223,223,0.0,4,1.0,0.0,78751.0,1,3,2,1.0,1.0,1.0,3,120,200.00 ,45.0,0,0,18,18,2,100.0,1,3,0,0
224,224,0.0,2,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,139,,,29,59,89,89,0,,0,1,0,0
225,225,0.0,3,1.0,0.0,78751.0,1,3,2,1.0,0.0,1.0,1,130,248.00 ,23.0,16,16,19,19,0,,1,3,0,0
226,226,1.0,4,1.0,1.0,78751.0,1,3,3,1.0,0.0,1.0,3,94,,39.0,0,5,35,125,93,99.0,0,2,0,0
227,227,1.0,4,1.0,1.0,78751.0,1,3,3,1.0,1.0,2.0,3,115,200.00 ,30.0,10,32,58,333,50,98.0,0,3,0,0
228,228,1.0,8,1.0,1.0,78751.0,0,3,8,1.0,2.0,4.0,3,195,250.00 ,80.0,5,23,46,321,32,100.0,1,2,0,0
229,229,0.0,5,1.0,1.0,,0,3,3,1.0,0.0,1.0,3,80,,30.0,8,29,54,144,27,98.0,1,2,0,0
230,230,1.0,4,1.0,1.0,78751.0,1,3,4,1.0,2.0,2.0,3,139,,25.0,12,29,47,311,30,100.0,0,2,0,0
231,231,0.0,5,1.0,1.0,78751.0,1,3,2,1.0,0.0,1.0,3,73,100.00 ,25.0,9,14,34,34,36,99.0,0,2,0,0
232,232,1.0,4,1.0,1.0,78751.0,1,3,3,1.0,0.0,2.0,3,125,,30.0,8,19,45,135,112,99.0,0,3,0,0
233,233,0.0,4,1.0,0.0,78751.0,1,3,2,1.0,0.0,1.0,3,40,,,0,0,0,0,4,100.0,0,1,0,0
234,234,1.0,4,1.0,0.0,78751.0,1,3,4,1.0,0.0,2.0,3,80,,25.0,7,7,7,56,2,100.0,0,2,0,0
235,235,1.0,4,1.0,1.0,78751.0,1,3,2,1.5,1.0,1.0,3,135,300.00 ,60.0,12,21,51,323,38,100.0,0,3,0,0
236,236,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,2,109,,35.0,20,50,80,355,6,97.0,0,2,0,0
237,237,0.0,4,1.0,1.0,78751.0,1,2,2,1.5,1.0,1.0,3,55,,,0,0,0,0,5,96.0,1,1,0,0
238,238,0.0,5,1.0,1.0,78751.0,0,2,2,2.0,1.0,1.0,3,70,,,3,3,27,27,4,100.0,0,1,0,0
239,239,0.0,5,1.0,1.0,78705.0,1,2,4,1.0,1.0,3.0,3,55,95.00 ,30.0,0,0,0,0,1,100.0,0,2,0,0
240,240,1.0,4,1.0,1.0,78751.0,1,3,3,1.0,0.0,1.0,3,80,,20.0,16,16,16,16,74,99.0,0,2,0,0
241,241,0.0,6,1.0,1.0,78751.0,1,2,4,1.0,1.0,2.0,3,525,500.00 ,25.0,0,0,0,0,0,,1,1,0,0
242,242,1.0,4,1.0,1.0,78751.0,1,3,4,1.0,0.0,1.0,3,110,500.00 ,50.0,6,31,56,331,42,98.0,1,2,0,0
243,243,0.0,2,1.0,0.0,78751.0,1,2,2,1.0,1.0,2.0,3,130,,,0,0,0,0,0,,0,1,0,0
244,244,0.0,3,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,2,75,,,0,0,0,0,1,80.0,0,1,0,0
245,245,1.0,5,1.0,1.0,78751.0,0,3,3,1.0,1.0,1.0,2,100,,,11,27,57,332,44,93.0,0,2,0,0
246,246,1.0,3,1.0,0.0,78751.0,1,3,6,2.0,1.0,3.0,3,150,,,16,40,70,159,24,98.0,1,3,0,0
247,247,1.0,6,1.0,1.0,78751.0,1,3,6,2.0,2.0,3.0,3,180,,50.0,6,15,37,127,15,100.0,1,2,0,0
248,248,1.0,3,1.0,0.0,78751.0,1,3,3,1.0,1.0,2.0,3,114,200.00 ,55.0,7,23,47,318,24,100.0,1,2,0,0
249,249,0.0,5,1.0,1.0,78751.0,0,3,3,1.0,1.0,2.0,2,84,250.00 ,30.0,13,26,26,244,38,92.0,0,2,0,0
250,250,0.0,3,1.0,0.0,78751.0,1,3,4,1.0,1.0,1.0,3,70,,40.0,12,38,67,67,1,100.0,0,2,0,0
251,251,1.0,3,1.0,0.0,78751.0,1,3,4,1.0,2.0,2.0,3,90,100.00 ,,0,5,16,86,71,99.0,0,1,0,0
252,252,0.0,3,1.0,0.0,78751.0,1,3,3,1.0,1.0,1.0,2,99,,,0,0,0,0,2,90.0,0,1,0,0
253,253,0.0,4,1.0,1.0,78751.0,1,2,3,1.0,1.0,2.0,3,89,700.00 ,20.0,12,16,16,16,9,98.0,0,2,0,0
254,254,1.0,5,1.0,1.0,78751.0,1,3,4,1.0,1.0,1.0,3,89,,40.0,7,14,33,123,256,97.0,1,2,0,1
255,255,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,300,,,18,48,78,353,0,,0,3,0,0
256,256,0.0,5,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,3,60,95.00 ,,26,56,85,85,79,96.0,0,2,1,1
257,257,1.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,75,,20.0,9,34,64,339,118,97.0,0,3,0,0
258,258,0.0,3,1.0,0.0,78751.0,1,2,6,1.0,2.0,2.0,3,200,,,10,10,10,10,0,,1,1,0,0
259,259,0.0,3,1.0,0.0,78705.0,1,2,2,1.0,1.0,1.0,2,200,100.00 ,30.0,30,60,90,365,0,,0,1,0,0
260,260,0.0,4,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,49,,,0,0,0,0,4,95.0,0,1,0,0
261,261,0.0,4,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,100,200.00 ,25.0,29,59,88,88,2,90.0,0,3,0,0
262,262,0.0,6,1.0,1.0,78751.0,1,2,4,1.0,1.0,2.0,3,525,500.00 ,25.0,0,0,0,0,0,,1,1,0,0
263,263,0.0,3,1.0,0.0,78751.0,1,3,3,1.0,1.0,1.0,3,100,,20.0,12,37,66,66,31,93.0,0,3,0,0
264,264,0.0,2,1.0,0.0,78751.0,1,2,4,1.0,1.0,2.0,2,100,,,18,48,78,78,0,,1,1,0,0
265,265,0.0,6,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,2,50,,,23,53,83,84,0,,0,1,0,0
266,266,0.0,2,1.0,0.0,78751.0,1,3,5,2.0,2.0,2.0,3,250,200.00 ,25.0,3,3,8,8,0,,0,1,0,0
267,267,0.0,3,1.0,0.0,78751.0,1,3,2,1.0,1.0,1.0,2,120,,50.0,15,45,75,350,5,100.0,1,2,0,0
268,268,1.0,4,1.0,1.0,78751.0,0,3,5,1.0,2.0,2.0,3,99,,25.0,0,2,3,34,20,96.0,0,3,0,0
269,269,1.0,4,1.0,1.0,78751.0,1,3,2,1.0,0.0,2.0,3,125,300.00 ,35.0,0,0,0,269,51,98.0,0,2,0,0
270,270,0.0,3,1.0,0.0,78751.0,1,3,6,1.0,3.0,3.0,2,375,,50.0,0,0,0,0,0,,0,3,0,0
271,271,0.0,2,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,75,95.00 ,,29,59,89,364,0,,0,3,0,0
272,272,0.0,5,1.0,1.0,78751.0,1,2,1,1.0,1.0,1.0,3,55,300.00 ,60.0,1,1,1,1,13,100.0,0,2,0,0
273,273,0.0,4,1.0,1.0,78751.0,0,2,3,1.0,1.0,1.0,2,65,,,24,24,24,24,0,,1,1,0,0
274,274,1.0,5,1.0,1.0,78751.0,1,3,2,1.0,0.0,1.0,3,110,300.00 ,30.0,9,21,51,326,27,100.0,0,2,0,0
275,275,0.0,4,1.0,0.0,78751.0,0,3,2,1.0,0.0,1.0,3,120,200.00 ,40.0,5,5,5,5,6,93.0,1,3,0,0
276,276,0.0,4,1.0,1.0,78751.0,1,3,3,1.0,1.0,2.0,2,85,,35.0,6,27,43,130,50,95.0,1,3,0,0
277,277,0.0,6,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,3,55,,,2,2,10,33,0,,0,1,0,0
278,278,0.0,5,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,210,,,4,4,4,4,0,,0,1,0,0
279,279,1.0,4,1.0,1.0,78751.0,0,3,2,1.5,1.0,1.0,3,75,,20.0,10,31,61,61,79,99.0,0,3,0,0
280,280,0.0,4,1.0,1.0,78751.0,1,3,6,1.0,2.0,3.0,3,175,400.00 ,80.0,8,21,45,320,71,96.0,0,3,1,1
281,281,0.0,2,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,3,100,,,5,35,65,340,0,,0,1,0,0
282,282,0.0,5,1.0,1.0,78751.0,1,3,5,3.5,4.0,4.0,3,1250,"2,000.00 ",250.0,26,56,86,361,1,100.0,1,3,0,1
283,283,1.0,5,1.0,1.0,78751.0,1,3,5,1.0,2.0,2.0,3,150,,80.0,5,5,20,20,39,99.0,1,2,0,0
284,284,0.0,3,1.0,0.0,78751.0,1,3,7,2.5,3.0,3.0,3,400,,200.0,0,0,0,0,1,100.0,0,1,0,0
285,285,0.0,3,1.0,0.0,78751.0,1,3,3,1.0,0.0,1.0,2,150,,,13,43,73,73,0,,1,3,0,0
286,286,0.0,4,1.0,0.0,78751.0,1,3,2,1.0,1.0,1.0,3,70,100.00 ,10.0,12,42,72,72,9,96.0,0,1,0,0
287,287,0.0,6,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,220,,,0,0,0,0,0,,0,1,0,0
288,288,1.0,6,1.0,1.0,78751.0,1,3,4,1.0,1.0,1.0,3,101,,,10,24,48,320,109,97.0,1,1,0,0
289,289,1.0,4,1.0,1.0,78751.0,0,3,3,1.0,0.0,2.0,3,69,150.00 ,70.0,4,15,16,230,43,99.0,1,2,0,0
290,290,0.0,3,1.0,0.0,78751.0,1,3,5,2.0,2.0,2.0,2,300,,75.0,0,0,0,0,0,,1,2,0,0
291,291,0.0,2,1.0,0.0,78751.0,1,3,5,1.0,2.0,1.0,3,399,200.00 ,200.0,0,0,0,0,0,,0,2,0,0
292,292,0.0,4,1.0,1.0,78751.0,1,3,2,1.5,1.0,2.0,3,175,,,9,9,9,9,5,100.0,0,1,0,0
293,293,0.0,5,1.0,1.0,78751.0,1,3,4,2.0,3.0,2.0,3,175,500.00 ,95.0,0,0,0,0,0,,1,2,0,0
294,294,0.0,4,1.0,1.0,78751.0,1,3,6,2.0,3.0,3.0,3,200,300.00 ,80.0,0,10,17,28,2,90.0,0,3,0,0
295,295,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,249,200.00 ,20.0,8,8,8,8,1,100.0,0,2,0,0
296,296,0.0,3,1.0,0.0,78751.0,1,3,3,1.0,1.0,2.0,3,195,500.00 ,,0,0,0,0,0,,1,1,0,0
297,297,0.0,2,1.0,0.0,78751.0,1,3,4,1.0,2.0,2.0,2,400,,,10,10,21,21,0,,1,1,0,0
298,298,0.0,5,1.0,1.0,78751.0,1,3,7,1.5,3.0,3.0,2,300,,20.0,0,0,0,0,0,,0,2,0,0
299,299,0.0,4,1.0,1.0,78751.0,0,3,6,2.0,2.0,2.0,3,125,100.00 ,80.0,11,27,43,235,24,95.0,0,1,0,0
300,300,0.0,3,1.0,0.0,78751.0,1,3,6,1.0,3.0,4.0,3,275,350.00 ,75.0,0,0,0,0,2,99.0,0,3,1,1
301,301,0.0,6,1.0,1.0,78751.0,0,3,4,1.0,1.0,2.0,3,119,,25.0,0,0,0,33,15,92.0,0,1,0,0
302,302,1.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,53,200.00 ,100.0,0,0,20,295,5,100.0,0,3,0,0
303,303,1.0,5,1.0,1.0,78751.0,1,3,2,1.0,1.0,2.0,3,119,200.00 ,60.0,23,53,83,358,40,99.0,0,4,0,1
304,304,1.0,4,1.0,1.0,78751.0,0,3,4,1.0,1.0,2.0,2,124,,50.0,21,51,81,171,1,100.0,0,3,0,0
305,305,0.0,4,1.0,1.0,78751.0,1,3,4,1.0,1.0,1.0,2,200,,18.0,0,0,0,0,0,,0,3,0,0
306,306,1.0,5,1.0,1.0,78751.0,1,3,4,1.0,2.0,2.0,3,159,200.00 ,60.0,17,47,77,352,26,99.0,0,4,0,1
307,307,0.0,5,1.0,1.0,78751.0,1,3,2,1.0,1.0,2.0,3,130,100.00 ,60.0,0,0,14,289,5,100.0,0,2,0,0
308,308,0.0,2,1.0,0.0,78751.0,1,3,2,1.0,0.0,1.0,2,375,,,0,0,0,0,0,,0,2,0,0
309,309,0.0,5,1.0,1.0,78751.0,1,3,4,2.0,3.0,2.0,3,300,150.00 ,50.0,23,53,83,83,104,94.0,0,3,1,1
310,310,0.0,5,1.0,1.0,78751.0,0,3,2,1.0,1.0,1.0,3,102,500.00 ,75.0,11,32,59,334,56,98.0,0,3,0,0
311,311,0.0,2,1.0,0.0,78751.0,1,3,2,1.0,1.0,1.0,3,390,250.00 ,50.0,8,8,26,26,0,,0,2,0,0
312,312,0.0,4,1.0,1.0,78751.0,1,3,5,1.0,1.0,2.0,3,32,,15.0,0,0,0,0,0,,0,2,0,0
313,313,1.0,4,1.0,1.0,78751.0,1,3,10,2.5,3.0,4.0,3,225,500.00 ,100.0,4,27,54,329,31,97.0,0,2,0,0
314,314,0.0,5,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,2,185,,70.0,20,50,80,355,10,96.0,0,2,0,0
315,315,1.0,4,1.0,1.0,78751.0,1,3,7,1.0,2.0,2.0,3,169,500.00 ,70.0,16,16,16,264,99,99.0,0,3,0,1
316,316,1.0,4,1.0,1.0,78751.0,1,3,3,1.0,0.0,2.0,3,69,150.00 ,70.0,10,28,44,319,15,96.0,1,2,0,0
317,317,0.0,4,1.0,1.0,78751.0,1,3,4,1.0,2.0,2.0,3,188,,,2,32,62,152,0,,0,2,0,0
318,318,1.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,54,200.00 ,100.0,0,0,0,275,7,100.0,0,3,0,0
319,319,0.0,2,1.0,0.0,78751.0,1,3,4,1.0,2.0,2.0,3,750,500.00 ,,0,0,0,0,0,,0,1,0,0
320,320,1.0,5,1.0,1.0,78751.0,1,3,4,1.0,2.0,2.0,3,132,200.00 ,60.0,20,50,80,355,8,90.0,0,3,0,1
321,321,0.0,4,1.0,1.0,78751.0,1,3,4,1.0,0.0,2.0,3,60,,40.0,5,5,5,5,6,90.0,0,2,0,0
322,322,0.0,4,1.0,1.0,,0,3,6,1.0,2.0,2.0,3,200,500.00 ,50.0,19,49,79,169,2,100.0,0,2,0,0
323,323,0.0,1,1.0,0.0,78705.0,1,3,4,2.0,2.0,2.0,3,300,300.00 ,20.0,4,4,8,98,0,,0,3,0,0
324,324,1.0,5,1.0,1.0,78751.0,1,3,2,1.0,1.0,2.0,3,119,200.00 ,60.0,19,49,79,354,21,96.0,0,4,0,1
325,325,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,0.0,1.0,3,149,,105.0,17,45,75,350,14,92.0,0,3,0,0
326,326,1.0,4,1.0,1.0,78722.0,1,3,3,1.0,1.0,2.0,3,98,500.00 ,50.0,9,31,59,334,47,96.0,0,2,0,0
327,327,0.0,5,1.0,1.0,78705.0,0,3,3,1.0,1.0,1.0,3,95,,,0,5,35,309,3,100.0,0,1,0,0
328,328,0.0,1,1.0,0.0,78751.0,1,3,3,1.0,1.0,1.0,3,85,,,0,0,0,0,0,,0,1,0,0
329,329,0.0,2,1.0,0.0,78751.0,1,3,8,2.0,3.0,3.0,3,500,,,30,60,90,365,0,,0,3,0,0
330,330,0.0,3,1.0,0.0,78751.0,0,3,1,1.0,1.0,1.0,0,115,,,30,60,90,365,0,,1,1,0,0
331,331,0.0,3,1.0,0.0,78751.0,0,3,1,1.5,1.0,1.0,0,700,,,30,60,90,365,0,,1,1,0,0
332,332,1.0,5,1.0,1.0,78751.0,1,1,1,2.0,1.0,1.0,3,15,,,15,20,50,325,5,92.0,0,3,0,0
333,333,1.0,5,1.0,1.0,78751.0,1,2,2,1.0,1.0,1.0,3,35,,,5,35,65,340,3,100.0,0,3,0,0
334,334,1.0,5,1.0,1.0,78751.0,1,1,1,2.0,1.0,1.0,3,35,,,10,29,59,120,2,100.0,0,3,0,0
335,335,0.0,5,1.0,1.0,78751.0,1,3,4,1.0,2.0,3.0,2,78,200.00 ,35.0,5,5,8,127,5,100.0,0,3,0,0
336,336,0.0,5,1.0,1.0,78751.0,0,3,5,2.0,2.0,2.0,3,500,,,23,53,83,173,0,,1,1,0,0
337,337,0.0,1,1.0,0.0,78705.0,1,3,3,1.0,1.0,2.0,3,200,,,0,0,0,0,0,,0,3,0,0
338,338,0.0,4,1.0,1.0,78751.0,1,1,1,1.0,1.0,1.0,2,165,,,30,60,90,365,1,100.0,0,2,0,0
339,339,1.0,5,1.0,1.0,78751.0,1,3,5,1.0,2.0,2.0,3,159,200.00 ,60.0,20,34,63,327,5,100.0,0,4,0,1
340,340,0.0,4,1.0,1.0,78751.0,1,3,6,3.5,3.0,3.0,3,950,,185.0,18,44,74,342,0,,0,3,0,0
341,341,0.0,3,1.0,0.0,78751.0,1,3,5,1.0,2.0,2.0,3,130,,55.0,27,57,87,87,0,,0,3,0,0
342,342,0.0,3,1.0,0.0,78751.0,1,2,2,1.0,1.0,1.0,2,50,100.00 ,50.0,0,0,0,0,0,,0,1,0,0
343,343,0.0,4,1.0,1.0,78751.0,1,1,1,1.0,1.0,1.0,3,40,,,30,60,90,365,13,89.0,0,2,0,0
344,344,0.0,5,1.0,1.0,78751.0,1,3,6,2.0,2.0,2.0,3,175,,15.0,0,0,0,64,0,,0,1,0,0
345,345,0.0,4,1.0,1.0,78751.0,1,3,4,1.0,2.0,2.0,3,95,500.00 ,85.0,0,0,2,66,0,,0,3,0,0
346,346,0.0,5,1.0,1.0,78751.0,0,3,5,1.0,2.0,2.0,3,200,,,0,0,0,0,0,,0,1,0,0
347,347,0.0,4,1.0,1.0,78751.0,1,3,4,1.5,2.0,2.0,2,110,95.00 ,,30,60,90,365,0,,0,2,0,0
348,348,1.0,5,1.0,1.0,78751.0,1,3,2,1.5,1.0,1.0,3,109,,,20,46,76,166,230,97.0,0,2,0,0
349,349,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,0.0,1.0,1,102,100.00 ,15.0,0,0,0,0,0,,0,1,0,0
350,350,0.0,4,1.0,1.0,78751.0,1,3,11,3.0,4.0,6.0,3,350,300.00 ,80.0,0,0,0,0,7,97.0,0,2,0,0
351,351,0.0,4,1.0,1.0,78751.0,1,3,4,1.0,2.0,2.0,2,200,200.00 ,50.0,0,0,0,0,1,100.0,0,2,0,0
352,352,0.0,3,1.0,0.0,78751.0,1,3,4,1.0,1.0,2.0,2,120,,,29,59,89,364,1,,1,1,0,0
353,353,0.0,3,1.0,0.0,78751.0,1,3,6,1.0,2.0,3.0,2,425,,,0,0,0,0,0,,0,1,0,0
354,354,1.0,4,1.0,1.0,78751.0,1,3,6,2.0,3.0,3.0,3,369,500.00 ,125.0,18,33,63,338,18,98.0,1,3,0,0
355,355,0.0,4,1.0,1.0,78751.0,1,3,16,2.0,6.0,1.0,2,3000,,,0,0,0,0,0,,0,1,0,0
356,356,1.0,4,1.0,1.0,78705.0,1,3,3,1.0,1.0,2.0,3,125,150.00 ,30.0,12,28,58,333,39,97.0,0,3,0,0
357,357,0.0,4,1.0,1.0,78751.0,0,1,2,1.0,1.0,1.0,3,80,,5.0,19,19,19,19,5,80.0,1,1,0,0
358,358,0.0,4,1.0,1.0,78751.0,1,3,5,1.0,2.0,2.0,3,197,250.00 ,97.0,25,55,85,360,8,87.0,0,2,0,0
359,359,0.0,4,1.0,1.0,78751.0,1,3,4,1.0,1.0,2.0,2,50,,25.0,0,0,0,0,16,97.0,0,2,0,0
360,360,0.0,6,1.0,1.0,78751.0,1,3,4,1.0,0.0,1.0,3,150,,,25,55,85,360,0,,0,1,0,0
361,361,0.0,4,1.0,1.0,78751.0,1,3,1,1.0,0.0,1.0,2,65,,,0,0,0,0,0,,0,1,0,0
362,362,0.0,5,1.0,1.0,78751.0,1,1,1,1.0,1.0,1.0,2,80,,,29,59,89,89,2,100.0,0,1,0,0
363,363,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,0.0,1.0,1,75,,,0,0,0,0,0,,0,1,0,0
364,364,0.0,6,1.0,1.0,78705.0,0,3,2,1.0,1.0,1.0,1,104,,,10,38,63,230,3,100.0,0,3,0,0
365,365,0.0,2,1.0,0.0,,0,3,2,1.0,0.0,1.0,3,50,250.00 ,25.0,0,0,0,0,0,,0,1,0,0
366,366,1.0,4,1.0,1.0,78751.0,1,3,3,1.0,1.0,1.0,3,349,,10.0,13,13,13,13,12,98.0,0,2,0,0
367,367,0.0,4,1.0,1.0,78751.0,1,3,3,1.0,0.0,1.0,3,90,,45.0,8,12,23,296,84,97.0,1,3,0,0
368,368,0.0,5,1.0,1.0,78751.0,1,3,4,1.0,1.0,2.0,2,95,400.00 ,,1,1,1,1,13,94.0,0,2,0,0
369,369,0.0,3,1.0,0.0,78705.0,1,3,6,2.0,2.0,4.0,3,480,,,30,60,90,365,0,,0,1,0,0
370,370,0.0,4,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,1,80,,,22,52,82,172,8,100.0,0,3,0,0
371,371,0.0,4,1.0,1.0,78751.0,0,3,5,1.0,2.0,2.0,3,225,,60.0,0,0,0,0,0,,1,2,0,0
372,372,0.0,5,1.0,1.0,78751.0,1,3,16,3.0,5.0,9.0,3,650,,275.0,20,44,67,340,2,100.0,0,3,0,0
373,373,0.0,3,1.0,0.0,78751.0,1,3,2,1.0,1.0,1.0,2,90,,50.0,3,33,63,63,1,,0,1,0,0
374,374,0.0,5,1.0,1.0,78751.0,1,3,2,1.0,1.0,1.0,3,100,500.00 ,50.0,0,0,0,0,1,100.0,0,2,0,0
375,375,0.0,4,1.0,1.0,78751.0,1,3,6,1.0,3.0,3.0,3,350,,,7,7,20,20,0,,0,3,0,0
376,376,0.0,2,1.0,0.0,78751.0,1,3,4,2.0,2.0,2.0,3,250,,,0,0,0,0,0,,0,1,0,0
377,377,1.0,5,1.0,1.0,78751.0,0,2,2,1.0,1.0,1.0,3,35,,,0,0,0,0,1,100.0,0,3,0,0
378,378,0.0,2,1.0,0.0,78751.0,1,3,4,1.0,1.0,2.0,3,180,200.00 ,30.0,0,0,0,0,0,,0,1,0,0
379,379,0.0,5,1.0,1.0,78751.0,1,3,5,2.0,2.0,2.0,3,150,,25.0,24,35,63,63,0,,0,3,1,1
380,380,1.0,5,1.0,1.0,78751.0,1,3,2,0.0,0.0,1.0,1,49,,,30,60,90,90,2,100.0,0,2,0,0
381,381,1.0,4,1.0,1.0,78751.0,1,3,2,1.0,0.0,2.0,3,125,150.00 ,75.0,24,46,76,351,19,98.0,0,2,0,0
382,382,0.0,5,1.0,1.0,78751.0,1,3,5,1.0,2.0,2.0,2,81,,30.0,4,6,32,32,3,100.0,0,1,0,0
383,383,0.0,4,1.0,1.0,78751.0,1,3,8,3.0,3.0,3.0,3,419,,130.0,11,11,11,61,0,,0,3,0,0
384,384,0.0,4,1.0,1.0,78751.0,1,3,4,2.5,2.0,2.0,3,425,,100.0,0,0,0,0,0,,0,3,0,0
385,385,1.0,5,1.0,1.0,78751.0,0,2,2,1.0,1.0,1.0,3,35,,,30,60,90,365,2,90.0,0,3,0,0
